normalized_phrase_id	canonical_phrase	current_state	current_reason_code	audit_state	audit_verdict	audit_basis	audit_confidence	rule_defect	raw_occurrence_count	raw_occurrence_ids	corrected_step04_family_ids	corrected_step04_family_states	audit_boundary
NP00073	новый амулет	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0073""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00074	амулет фильм 2025	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R001|results|0074""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00075	астрал амулет зла фильм 2025	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R001|results|0075""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00076	счастливый амулет бесплатно	HOLD	HOLD_ENTITY_COLLISION	EXCLUDE	HOLD_CAN_RESOLVE_EXCLUDE	EXPLICIT_DIGITAL_MEDIA_CONSUMPTION_CONTEXT	high		1	"[""R001|results|0076""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00077	счастливый амулет читать бесплатно	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_DIGITAL_MEDIA_CONSUMPTION_CONTEXT	high		1	"[""R001|results|0077""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00078	лучший амулет	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0078""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00079	двигатель чери амулет	EXCLUDE	EXCLUDE_EXPLICIT_VEHICLE_OR_MODEL	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_VEHICLE_MODEL_OR_PART_CONTEXT	high		2	"[""R001|results|0079"",""R062|associations|0011""]"	"[""F015""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00080	часть амулета	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0080""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00081	амулет замена	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0081""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00082	амулеты в пик	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0082""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00083	амулет оберег	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		2	"[""R001|results|0083"",""R002|results|0046""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00084	счастливый амулет рассказы яндекс	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R001|results|0084""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00085	счастливый амулет яндекс дзен рассказы	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R001|results|0085""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00086	читать дзен бесплатно амулет	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_DIGITAL_MEDIA_CONSUMPTION_CONTEXT	high		1	"[""R001|results|0086""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00087	счастливый амулет дзен читать бесплатно	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_DIGITAL_MEDIA_CONSUMPTION_CONTEXT	high		1	"[""R001|results|0087""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00088	амулет навигация	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0088""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00089	счастливый амулет навигация	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	TITLE_LIKE_PRODUCT_WORD_COLLISION	medium		1	"[""R001|results|0089""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00090	сколько амулет	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0090""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00091	счастливый амулет рассказ и город перестал	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R001|results|0091""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00092	амулет лавы	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0092""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00093	чери амулет датчик	EXCLUDE	EXCLUDE_EXPLICIT_VEHICLE_OR_MODEL	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_VEHICLE_MODEL_OR_PART_CONTEXT	high		1	"[""R001|results|0093""]"	"[""F015""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00094	рассказ и город перестал дышать счастливый амулет	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R001|results|0094""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00095	чери амулет а 15	EXCLUDE	EXCLUDE_EXPLICIT_VEHICLE_OR_MODEL	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_VEHICLE_MODEL_OR_PART_CONTEXT	high		1	"[""R001|results|0095""]"	"[""F015""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00096	амулет игра	EXCLUDE	EXCLUDE_EXPLICIT_GAME	HOLD	SHOULD_BE_HOLD_AMBIGUOUS	GENERIC_GAME_OR_MODEL_TOKEN_NEEDS_CONTEXT	medium	GENERIC_GAME_OR_MOD_STEM_USED_WITHOUT_SUFFICIENT_CONTEXT	1	"[""R001|results|0096""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00097	чери амулет замена	EXCLUDE	EXCLUDE_EXPLICIT_VEHICLE_OR_MODEL	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_VEHICLE_MODEL_OR_PART_CONTEXT	high		1	"[""R001|results|0097""]"	"[""F015""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00098	готика амулет	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0098""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00099	счастливый амулет новое	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	TITLE_LIKE_PRODUCT_WORD_COLLISION	medium		1	"[""R001|results|0099""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00100	счастливый амулет рассказы читать яндекс	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R001|results|0100""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00101	дзен рассказы читать амулет яндекс	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R001|results|0101""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00102	счастливый амулет яндекс дзен читать рассказы	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R001|results|0102""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00103	камни амулеты	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	HOLD	SHOULD_BE_HOLD_AMBIGUOUS	PRODUCT_VERSUS_ASTROLOGY_INFORMATION	medium		1	"[""R001|results|0103""]"	"[""F009""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00104	амулет фото	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0104""]"	"[""F010""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00105	счастливый амулет 28	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	TITLE_LIKE_PRODUCT_WORD_COLLISION	medium		1	"[""R001|results|0105""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00106	нужен амулет	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0106""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00107	амулет машина	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		4	"[""R001|results|0107"",""R069|associations|0014"",""R075|associations|0008"",""R076|associations|0005""]"	"[""F013"",""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00108	амулет 5	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0108""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00109	33 амулета	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0109""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00110	счастливый амулет 33	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	TITLE_LIKE_PRODUCT_WORD_COLLISION	medium		1	"[""R001|results|0110""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00111	счастливый амулет часть	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	TITLE_LIKE_PRODUCT_WORD_COLLISION	medium		1	"[""R001|results|0111""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00112	амулет артикул	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0112""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00113	счастливый амулет 38	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	TITLE_LIKE_PRODUCT_WORD_COLLISION	medium		1	"[""R001|results|0113""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00114	амулет на дзене счастливый яндекс дзен	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	SEARCH_PLATFORM_OR_MEDIA_CONTEXT_UNRESOLVED	medium		1	"[""R001|results|0114""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00115	счастливый амулет яндекс на дзене	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	TITLE_LIKE_PRODUCT_WORD_COLLISION	medium		1	"[""R001|results|0115""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00116	счастливый амулет бесплатные рассказы	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R001|results|0116""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00117	рассказ счастливый амулет читать бесплатно	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R001|results|0117""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00118	как сделать амулет	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0118""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00119	счастливый амулет дзен читать рассказы бесплатно	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R001|results|0119""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00120	амулет 4	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0120""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00121	счастливый амулет и город дышать 28	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	PRODUCT_OR_CATALOG_NAME_WITH_PLACE_OR_ORGANIZATION	medium		1	"[""R001|results|0121""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00122	и город перестал дышать счастливый амулет 28	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	PRODUCT_OR_CATALOG_NAME_WITH_PLACE_OR_ORGANIZATION	medium		1	"[""R001|results|0122""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00123	счастливый амулет и город дышать 33	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	PRODUCT_OR_CATALOG_NAME_WITH_PLACE_OR_ORGANIZATION	medium		1	"[""R001|results|0123""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00124	счастливый амулет и город перестал дышать 33	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	PRODUCT_OR_CATALOG_NAME_WITH_PLACE_OR_ORGANIZATION	medium		1	"[""R001|results|0124""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00125	предохранитель амулет	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0125""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00126	масло амулет	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0126""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00127	амулет 23	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0127""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00128	артикулы чери амулет	EXCLUDE	EXCLUDE_EXPLICIT_VEHICLE_OR_MODEL	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_VEHICLE_MODEL_OR_PART_CONTEXT	high		1	"[""R001|results|0128""]"	"[""F015""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00129	счастливый амулет и город перестал дышать 38	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	PRODUCT_OR_CATALOG_NAME_WITH_PLACE_OR_ORGANIZATION	medium		1	"[""R001|results|0129""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00130	счастливый амулет последнее	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	TITLE_LIKE_PRODUCT_WORD_COLLISION	medium		1	"[""R001|results|0130""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00131	чери амулет где	EXCLUDE	EXCLUDE_EXPLICIT_VEHICLE_OR_MODEL	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_VEHICLE_MODEL_OR_PART_CONTEXT	high		1	"[""R001|results|0131""]"	"[""F015""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00132	амулет отзывы	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0132""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00133	амулет 2007	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0133""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00134	кольцо амулет	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0134""]"	"[""F009""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00135	амулет новые рассказы	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R001|results|0135""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00136	счастливый амулет новый рассказ	EXCLUDE	EXCLUDE_EXPLICIT_MEDIA	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_MEDIA_WORK_OR_EPISODE_CONTEXT	high		1	"[""R001|results|0136""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00137	амулет лавы террария	EXCLUDE	EXCLUDE_EXPLICIT_GAME	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_GAME_OR_GAME_ITEM_CONTEXT	high		1	"[""R001|results|0137""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00138	славянские амулеты	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		4	"[""R001|results|0138"",""R055|associations|0012"",""R059|associations|0011"",""R061|associations|0014""]"	"[""F010"",""F013""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00139	ячейки амулетов	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	EXCLUDE	FALSE_KEEP_TO_EXCLUDE	EXPLICIT_GAME_OR_GAME_ITEM_CONTEXT	high		1	"[""R001|results|0139""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00140	цвет амулет	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0140""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00141	счастливый амулет 23	HOLD	HOLD_ENTITY_COLLISION	HOLD	HOLD_CONFIRMED	TITLE_LIKE_PRODUCT_WORD_COLLISION	medium		1	"[""R001|results|0141""]"	"[""F017""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00142	готика ремейк амулеты	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0142""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00143	все амулеты hollow	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	EXCLUDE	FALSE_KEEP_TO_EXCLUDE	EXPLICIT_GAME_OR_GAME_ITEM_CONTEXT	high		1	"[""R001|results|0143""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00144	без амулет	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0144""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00145	виды амулетов	KEEP	KEEP_PLAUSIBLE_BUSINESS_FIT	KEEP	KEEP_CONFIRMED	FROZEN_CLIENT_PRODUCT_CLASS_WITHOUT_FOREIGN_CONTEXT	high		1	"[""R001|results|0145""]"	"[""F025""]"	"[""mixed/ambiguous""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
NP00146	купить чери амулет а15	EXCLUDE	EXCLUDE_EXPLICIT_VEHICLE_OR_MODEL	EXCLUDE	EXCLUSION_CONFIRMED	EXPLICIT_VEHICLE_MODEL_OR_PART_CONTEXT	high		1	"[""R001|results|0146""]"	"[""F015""]"	"[""obvious out-of-scope""]"	NO_SERP_USED; HOLD_PRESERVES_UNRESOLVED_INTENT
