normalized_phrase_id	canonical_phrase	exact_normalized_key	raw_phrase_variants	raw_occurrence_count	all_raw_occurrence_ids	run_orders	seed_ids	seed_phrases	provider_request_ids	carrier_locators	channels	observed_count_values	exact_duplicate_count	implicit_duplicate_group_id	implicit_duplicate_state	canonicalization_reason	lineage_state	notes
NP00035	счастливый амулет дзен и город перестал дышать	счастливый амулет дзен и город перестал дышать	"[""счастливый амулет дзен и город перестал дышать""]"	1	"[""R001|results|0035""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""7601""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00036	читать рассказы амулет	читать рассказы амулет	"[""читать рассказы амулет""]"	1	"[""R001|results|0036""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""7379""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00037	читать рассказ счастливый амулет	читать рассказ счастливый амулет	"[""читать рассказ счастливый амулет""]"	1	"[""R001|results|0037""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""7364""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00038	hollow knight амулеты	hollow knight амулеты	"[""hollow knight амулеты""]"	1	"[""R001|results|0038""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""7254""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00039	фильм амулет	фильм амулет	"[""фильм амулет""]"	1	"[""R001|results|0039""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""7099""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00040	амулет дзен рассказы читать	амулет дзен рассказы читать	"[""амулет дзен рассказы читать""]"	1	"[""R001|results|0040""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""6740""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00041	счастливый амулет дзен рассказы читать	счастливый амулет дзен рассказы читать	"[""счастливый амулет дзен рассказы читать""]"	1	"[""R001|results|0041""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""6737""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00042	рассказы на дзене амулет	рассказы на дзене амулет	"[""рассказы на дзене амулет""]"	1	"[""R001|results|0042""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""6294""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00043	рассказ на дзене счастливый амулет	рассказ на дзене счастливый амулет	"[""рассказ на дзене счастливый амулет""]"	1	"[""R001|results|0043""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""6285""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00044	амулет 1	амулет 1	"[""амулет 1""]"	1	"[""R001|results|0044""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""6269""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00045	канал амулет	канал амулет	"[""канал амулет""]"	1	"[""R001|results|0045""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""6165""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00046	канал счастливый амулет	канал счастливый амулет	"[""канал счастливый амулет""]"	1	"[""R001|results|0046""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""6069""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00047	амулет на дзене читать	амулет на дзене читать	"[""амулет на дзене читать""]"	1	"[""R001|results|0047""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""5965""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00048	читать на на дзене счастливый амулет	читать на на дзене счастливый амулет	"[""читать на на дзене счастливый амулет""]"	1	"[""R001|results|0048""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""5958""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00049	счастливый амулет читать яндекс	счастливый амулет читать яндекс	"[""счастливый амулет читать яндекс""]"	1	"[""R001|results|0049""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""5933""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00050	счастливый амулет яндекс дзен читать	счастливый амулет яндекс дзен читать	"[""счастливый амулет яндекс дзен читать""]"	1	"[""R001|results|0050""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""5908""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00051	счастливый амулет дзен глава	счастливый амулет дзен глава	"[""счастливый амулет дзен глава""]"	1	"[""R001|results|0051""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""5875""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00052	амулет зла	амулет зла	"[""амулет зла""]"	1	"[""R001|results|0052""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""5820""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00053	амулет дзен рассказы на дзене счастливый	амулет дзен рассказы на дзене счастливый	"[""амулет дзен рассказы на дзене счастливый""]"	1	"[""R001|results|0053""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""5741""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00054	счастливый амулет дзен читать на дзене	счастливый амулет дзен читать на дзене	"[""счастливый амулет дзен читать на дзене""]"	1	"[""R001|results|0054""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""5592""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00055	купить чери амулет	купить чери амулет	"[""купить чери амулет""]"	1	"[""R001|results|0055""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""5516""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00056	астрал амулет	астрал амулет	"[""астрал амулет""]"	1	"[""R001|results|0056""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""5404""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00057	астрал амулет зла	астрал амулет зла	"[""астрал амулет зла""]"	1	"[""R001|results|0057""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""5344""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00058	террария амулеты	террария амулеты	"[""террария амулеты""]"	1	"[""R001|results|0058""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""5321""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00059	бесплатные амулеты	бесплатные амулеты	"[""бесплатные амулеты""]"	1	"[""R001|results|0059""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""5103""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00060	амулеты скайрим	амулеты скайрим	"[""амулеты скайрим""]"	1	"[""R001|results|0060""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""4687""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00061	амулет 3	амулет 3	"[""амулет 3""]"	1	"[""R001|results|0061""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""4644""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00062	двигатель амулет	двигатель амулет	"[""двигатель амулет""]"	1	"[""R001|results|0062""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""4607""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00063	можно амулет	можно амулет	"[""можно амулет""]"	1	"[""R001|results|0063""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""4584""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00064	получить амулет	получить амулет	"[""получить амулет""]"	1	"[""R001|results|0064""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""4507""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00065	амулет зла фильм	амулет зла фильм	"[""амулет зла фильм""]"	1	"[""R001|results|0065""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""4408""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP00066	астрал амулет фильм	астрал амулет фильм	"[""астрал амулет фильм""]"	1	"[""R001|results|0066""]"	"[""1""]"	"[""S001""]"	"[""амулет""]"	"[""wordstat-86e7b86f-b118-4a08-b4bf-564b053de070""]"	"[""STEP_03_WORDSTAT_RAW/MANUAL__001_CURRENT_REQUERY__wordstat-86e7b86f-b118-4a08-b4bf-564b053de070.raw.txt""]"	"[""results""]"	"[""4387""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
